Created on 04-26-2020,https://www.CryptoDataDownload.com,,,,,,
Date,Symbol,Open,High,Low,Close,Volume XMR,Volume USD
2/7/2018,XMRUSD,207.86,231.34,189.09,205.43,3239.82,694347.46
2/6/2018,XMRUSD,180.57,214.2,148.67,207.86,8430.56,1460363.57
2/5/2018,XMRUSD,218.67,223.88,167,180.57,6710.9,1260258.66
2/4/2018,XMRUSD,253,257.4,212,218.67,2503.61,576812.18
2/3/2018,XMRUSD,237,258,216.13,253,2604.39,638865.79
2/2/2018,XMRUSD,242.72,255.88,190,237,7659.34,1716669.02
2/1/2018,XMRUSD,274.43,280.67,231.25,242.72,4829.63,1237361.25
1/31/2018,XMRUSD,276.89,284.33,265.7,274.43,1938.97,529047.91
1/30/2018,XMRUSD,316.37,317,267.5,276.89,5975.03,1738445.65
1/29/2018,XMRUSD,336.35,338.89,311.75,316.37,2458.45,788569.83
1/28/2018,XMRUSD,324.8,345,323.89,336.35,2683.92,899233.59
1/27/2018,XMRUSD,322,334.16,307.71,324.8,2451.71,793204.1
1/26/2018,XMRUSD,318,329.6,288.71,322,2767.89,853851.92
1/25/2018,XMRUSD,317.8,326.55,302.88,318,1370.68,433829.57
1/24/2018,XMRUSD,309.79,324.33,298,317.8,1803.52,563965.8
1/23/2018,XMRUSD,315,321.6,284.22,309.79,3939.36,1204615.4
1/22/2018,XMRUSD,343.43,355.43,284.5,315,4712.77,1461214.8
1/21/2018,XMRUSD,383.97,388,330.12,343.43,3156.07,1105441.18
1/20/2018,XMRUSD,362,405,352.83,383.97,4132.13,1584140.55
1/19/2018,XMRUSD,313,365.32,300,362,6015.73,1911159.39
1/18/2018,XMRUSD,316.41,342.8,295,313,3315.51,1067476.26
1/17/2018,XMRUSD,312,328.95,231,316.41,7160.47,2029209.51
1/16/2018,XMRUSD,406.06,418.9,237,312,12295.44,4022684.66
1/15/2018,XMRUSD,395,435,385,406.06,2548.56,1058990.08
1/14/2018,XMRUSD,412.88,433,370.94,395,2752.85,1101091.03
1/13/2018,XMRUSD,384.89,430.7,382.52,412.88,3692.38,1516986.38
1/12/2018,XMRUSD,353.1,391.4,338,384.89,1600.85,588414.98
1/11/2018,XMRUSD,401,413.89,329,353.1,7435.97,2697550.55
1/10/2018,XMRUSD,412,415.83,361.9,401,4688.94,1827557.24
1/9/2018,XMRUSD,399.6,449,392,412,6346.99,2684807.13
1/8/2018,XMRUSD,399.58,406.28,337,399.6,5096.75,1909794.85
1/7/2018,XMRUSD,393,424,391,399.58,4353.13,1780209.12
1/6/2018,XMRUSD,355,394,350,393,3713.14,1396271.7
1/5/2018,XMRUSD,369,376,340.99,355,3620.71,1309821.23
1/4/2018,XMRUSD,388,388,351.52,369,5299.29,1956471.19
1/3/2018,XMRUSD,365.79,389.16,361,388,6047.32,2248469.43
1/2/2018,XMRUSD,334.5,369.01,330.49,365.79,9367.82,3334401.64
1/1/2018,XMRUSD,331.29,343,315.15,334.5,3001.95,998402.62
12/31/2017,XMRUSD,307.89,341,297.13,331.29,3615.51,1161580.72
12/30/2017,XMRUSD,353,356.4,286.32,307.89,9044.96,2828572.47
12/29/2017,XMRUSD,350.7,366.77,335.43,353,4362.48,1542255.52
12/28/2017,XMRUSD,374,378,318.55,350.7,7836.71,2673876.34
12/27/2017,XMRUSD,358.26,409,341.29,374,8199.19,3068217.7
12/26/2017,XMRUSD,334,364,329,358.26,6438.23,2259958.48
12/25/2017,XMRUSD,330,348.99,313,334,4699.02,1566036.64
12/24/2017,XMRUSD,336,350,281,330,8342.34,2580875.06
12/23/2017,XMRUSD,327.19,380.5,311.18,336,8931.14,3135443.65
12/22/2017,XMRUSD,410,421.33,242.64,327.19,31651.09,10051410.59
12/21/2017,XMRUSD,471.74,477.32,365.75,410,9046.99,3834255.88
12/20/2017,XMRUSD,360,494,315.58,471.74,26139.43,10735515.35
12/19/2017,XMRUSD,372.6,393.13,325,360,15772.76,5696844.9
12/18/2017,XMRUSD,344.1,374.89,320.3,372.6,5655.96,1965928.41
12/17/2017,XMRUSD,324.34,360,320,344.1,9137.26,3117452.93
12/16/2017,XMRUSD,311,330,307,324.34,7569.8,2416563.39
12/15/2017,XMRUSD,328.33,334.9,293,311,8610.93,2630179.86
12/14/2017,XMRUSD,296.1,335,295.5,328.33,10018.52,3150224.91
12/13/2017,XMRUSD,294.6,314.9,270,296.1,14608.86,4304350.75
12/12/2017,XMRUSD,274.15,305,271,294.6,11799.9,3395759.97
12/11/2017,XMRUSD,240.96,275,236.83,274.15,7486,1949786.21
12/10/2017,XMRUSD,256,257,214,240.96,10389.32,2446518.96
12/9/2017,XMRUSD,263.67,270,237.36,256,10560.67,2716007.29
12/8/2017,XMRUSD,253,267.3,227,263.67,8848.27,2203901.59
12/7/2017,XMRUSD,252.14,277,230.92,253,15962.81,3997161.17
12/6/2017,XMRUSD,245.52,314.9,243.04,252.14,36047.85,9886920.43
12/5/2017,XMRUSD,209.48,249,206.05,245.52,16967.2,3906582.15
12/4/2017,XMRUSD,195,209.48,187.5,209.48,7457.05,1480481.06
12/3/2017,XMRUSD,199.23,206.87,184.49,195,12548.61,2503609.33
12/2/2017,XMRUSD,186.85,203,182.8,199.23,8910.44,1693867.06
12/1/2017,XMRUSD,175.26,189,164.26,186.85,8605.66,1540636.15
11/30/2017,XMRUSD,167.44,189.81,150.21,175.26,17788.44,3022655.43
11/29/2017,XMRUSD,196,208,152.47,167.44,34851.51,6293868.88
11/28/2017,XMRUSD,173.81,197.21,170.9,196,18012.67,3312698.76
11/27/2017,XMRUSD,161.8,173.81,152,173.81,12152.47,1947218.59
11/26/2017,XMRUSD,165.91,167.5,156.26,161.8,5069.53,819662.47
11/25/2017,XMRUSD,158.78,169,158,165.91,5593.95,916871.02
11/24/2017,XMRUSD,157.75,162.85,154.94,158.78,6649.02,1056974.95
11/23/2017,XMRUSD,167,173.5,154,157.75,10577.78,1710981.48
11/22/2017,XMRUSD,141.3,173.75,140.52,167,21496.77,3315887.05
11/21/2017,XMRUSD,136,143,131,141.3,9728.79,1341042.81
11/20/2017,XMRUSD,130.38,141.86,128.51,136,6639.95,903330.23
11/19/2017,XMRUSD,130.8,133.78,126,130.38,4140.2,539674.61
11/18/2017,XMRUSD,125.25,135,122.27,130.8,9626.1,1237604.68
11/17/2017,XMRUSD,120.34,126.38,117.9,125.25,5105.42,624365.46
11/16/2017,XMRUSD,121,127.85,117.59,120.34,8255.11,1005730.21
11/15/2017,XMRUSD,121.5,125,117.62,121,4494.57,544075.81
11/14/2017,XMRUSD,121.5,123,115,121.5,4979.4,597032.33
11/13/2017,XMRUSD,124.52,133.37,118.1,121.5,12576.21,1561555.08
11/12/2017,XMRUSD,118.42,135.5,108,124.52,28761.86,3485335.09
11/11/2017,XMRUSD,103.99,126,102.5,118.42,20055.66,2329497.75
11/10/2017,XMRUSD,120.23,120.5,99.94,103.99,15645,1703103.54
11/9/2017,XMRUSD,111.19,123.17,110.5,120.23,16488.45,1927985.21
11/8/2017,XMRUSD,98.82,114.9,98.05,111.19,13186.98,1381579.9
11/7/2017,XMRUSD,100.9,104.5,92.93,98.82,12184.24,1217717.4
11/6/2017,XMRUSD,85.68,101,85.6,100.9,25216.1,2349940.52
11/5/2017,XMRUSD,86.67,87.74,85.6,85.68,1415.37,122980.43
11/4/2017,XMRUSD,87.34,88,84.69,86.67,1519.96,131849.55
11/3/2017,XMRUSD,82.07,89.5,82.07,87.34,3752.61,322808.19
11/2/2017,XMRUSD,85,86.16,78.18,82.07,12391.14,1016211.76
11/1/2017,XMRUSD,87.61,88.2,84.2,85,3236.93,278168.79
10/31/2017,XMRUSD,88.41,89.5,87.23,87.61,1371.35,120938.36
10/30/2017,XMRUSD,88.6,90.8,88,88.41,1320.28,117927.17
10/29/2017,XMRUSD,85.62,90,85.38,88.6,2140.1,188390.97
10/28/2017,XMRUSD,87.45,87.45,85.26,85.62,1441.2,123717.66
10/27/2017,XMRUSD,88.8,88.8,86.09,87.45,4066.96,355280.63
10/26/2017,XMRUSD,86.82,89.45,86.8,88.8,1464.09,129419.11
10/25/2017,XMRUSD,87.79,103.6,85,86.82,7868.14,725082.76
10/24/2017,XMRUSD,85.5,92,81.11,87.79,6068.49,531801.81
10/23/2017,XMRUSD,87.27,87.29,82,85.5,3337.58,281386.03
10/22/2017,XMRUSD,88.31,88.86,85.2,87.27,1817.95,158312.46
10/21/2017,XMRUSD,89.74,91.17,86.1,88.31,1896.79,165371.89
10/20/2017,XMRUSD,89,92.51,88,89.74,1575.28,142772.99
10/19/2017,XMRUSD,88.79,92.5,87.6,89,2244.53,202291.61
10/18/2017,XMRUSD,91.34,91.34,86,88.79,2813.63,248909.47
10/17/2017,XMRUSD,96.73,97,90.38,91.34,2607.43,245927.74
10/16/2017,XMRUSD,95.01,98.79,93,96.73,1548.03,147796.67
10/15/2017,XMRUSD,99.56,101,91.1,94.6,4758,452000.06
10/14/2017,XMRUSD,95.45,103.51,93.21,99.56,3030.03,295487.14
10/13/2017,XMRUSD,86.96,97.12,84.6,95.45,7406.58,676407.68
10/12/2017,XMRUSD,87.75,89.33,86.14,86.96,3183.81,279954.21
10/11/2017,XMRUSD,86.92,88.68,85.63,87.75,1396.3,122055.3
10/10/2017,XMRUSD,85.94,88.58,84,86.92,1586.93,137330.2
10/9/2017,XMRUSD,90.67,90.67,83.5,85.94,3203.26,280610.03
10/8/2017,XMRUSD,91.8,92.28,90,90.67,871.82,79432.61
10/7/2017,XMRUSD,90.82,92.5,89.6,91.8,753.57,68553.22
10/6/2017,XMRUSD,92,92.93,90.2,90.82,1584.04,144945.06
10/5/2017,XMRUSD,90,92.07,87.44,92,2096.35,187795.94
10/4/2017,XMRUSD,93.03,93.64,88.43,90,1708.03,155211.5
10/3/2017,XMRUSD,91.55,94.9,86,93.03,2525.12,228416.45
10/2/2017,XMRUSD,93.7,94.43,90.56,91.55,2899.76,267744.46
10/1/2017,XMRUSD,95.84,96.89,92,93.7,2170.75,203431.19
9/30/2017,XMRUSD,94.47,97.08,94.01,95.84,2905.25,278405.19
9/29/2017,XMRUSD,98.3,98.88,90,94.47,4969.3,468196.13
9/28/2017,XMRUSD,102.3,102.68,95.17,98.3,6247.07,618166.81
9/27/2017,XMRUSD,93.56,105.41,93.08,102.3,12269.92,1230149.52
9/26/2017,XMRUSD,94.24,95.5,91.5,93.56,2525.27,237699
9/25/2017,XMRUSD,89.25,94.9,89,94.24,2325.47,216036.01
9/24/2017,XMRUSD,91.9,92.72,87.13,89.25,1335.93,120397.34
9/23/2017,XMRUSD,88.9,92,86.46,91.9,2281.82,204953.86
9/22/2017,XMRUSD,85.51,90.51,83.35,88.9,3217.13,277818.91
9/21/2017,XMRUSD,95.57,96.72,84.24,85.51,4775,428450.51
9/20/2017,XMRUSD,97.42,99.43,91.32,95.57,2839.71,273045.13
9/19/2017,XMRUSD,101.9,102.8,93.61,97.42,4491.1,437235.57
9/18/2017,XMRUSD,95.16,103,94,101.9,8689.81,871257.38
9/17/2017,XMRUSD,96.75,97.5,88,95.16,3322.31,311307.8
9/16/2017,XMRUSD,99,105,91.89,96.75,6415.93,632843.33
9/15/2017,XMRUSD,85,105,71.57,99,24315.58,2170882.28
9/14/2017,XMRUSD,110.72,119.5,85,85,23464.45,2330935.45
9/13/2017,XMRUSD,110.35,113.49,98.8,110.72,11636.47,1234594.1
9/12/2017,XMRUSD,112,116,107.56,110.35,4496.51,510080.43
9/11/2017,XMRUSD,112.39,115.77,109.5,112,2190.05,245723.39
9/10/2017,XMRUSD,115.03,116.99,100.65,112.39,4550.4,498089.5
9/9/2017,XMRUSD,118.29,119,112,115.03,2726,314477.36
9/8/2017,XMRUSD,122.5,135.06,103,118.29,13163.31,1583935.96
9/7/2017,XMRUSD,123.59,125,115.65,122.5,5142.09,620020.88
9/6/2017,XMRUSD,118.46,124.3,113,123.59,4766.92,573782.52
9/5/2017,XMRUSD,104.1,122.4,92.23,118.46,15865.84,1657780.41
9/4/2017,XMRUSD,125.05,125.47,97.54,104.1,9698.38,1047236.9
9/3/2017,XMRUSD,123.46,130,110,125.05,5005.9,614577.99
9/2/2017,XMRUSD,141.65,143.52,115,123.46,12321.95,1594624.4
9/1/2017,XMRUSD,141.19,152.92,136,141.65,6977.36,1011173.32
8/31/2017,XMRUSD,133.25,143.56,132,141.19,3236.53,450236.49
8/30/2017,XMRUSD,132.89,138,121.61,133.25,4781.47,614387.46
8/29/2017,XMRUSD,150.84,150.84,127.51,132.89,7813.75,1061076.12
8/28/2017,XMRUSD,130.98,164,128.25,150.84,16157.4,2330713.31
8/27/2017,XMRUSD,138.92,139.37,123.83,130.98,8229.54,1083166.86
8/26/2017,XMRUSD,108,151,104.23,138.92,28403.02,3735262.96
8/25/2017,XMRUSD,85,109,85,108,21417.33,2096724.83
8/24/2017,XMRUSD,89.95,94,78.1,85,24402.6,2089148.11
8/23/2017,XMRUSD,91,100.2,85.5,89.95,17122.64,1586898.21
8/22/2017,XMRUSD,78.5,95.99,71.93,91,27799.58,2357195.81
8/21/2017,XMRUSD,54.84,129,52.5,78.5,26235.58,2220261.81
8/20/2017,XMRUSD,55.7,56.83,52,54.84,1957.66,106954.33
8/19/2017,XMRUSD,47.22,58.42,46.65,55.7,4506.22,243971.07
8/18/2017,XMRUSD,47.3,48.96,45.47,47.22,943.76,44519.77
8/17/2017,XMRUSD,49,49.71,47.02,47.75,1622.46,78877.74
8/16/2017,XMRUSD,49,49.3,47.17,49,1710.71,82608.07
8/15/2017,XMRUSD,49.74,50.47,44.73,49,2284.86,106136.62
8/14/2017,XMRUSD,47.44,49.74,46.5,49.74,2390.02,115596.29
8/13/2017,XMRUSD,49.63,50.25,45.2,47.44,2745.08,130755.99
8/12/2017,XMRUSD,50.87,51.39,45.7,49.63,3516.42,168851.74
8/11/2017,XMRUSD,49.5,51.1,49,50.87,1380.53,69532.36
8/10/2017,XMRUSD,50.13,51.35,49.5,49.5,1605.39,80392.09
8/9/2017,XMRUSD,51.5,53.25,49,50.13,1750.61,91326.92
8/8/2017,XMRUSD,50.5,52.92,49.5,51.5,2874.43,148017.83
8/7/2017,XMRUSD,48.04,50.84,47.25,50.5,963.35,46856.15
8/6/2017,XMRUSD,48.87,49.67,47.31,48.04,936.13,45317.1
8/5/2017,XMRUSD,45.14,50.1,44.96,48.87,2960.56,141554.95
8/4/2017,XMRUSD,43.43,45.14,42.67,45.14,745.89,33269.7
8/3/2017,XMRUSD,44.11,44.78,42.01,43.43,297.06,12999.61
8/2/2017,XMRUSD,44.3,44.98,42,44.11,1606.51,70074.12
8/1/2017,XMRUSD,39.54,45.32,39.51,44.3,3397.18,143096.16
7/31/2017,XMRUSD,39.8,41.47,38.88,39.54,2043.34,81638.3
7/30/2017,XMRUSD,44.47,44.47,39.55,39.8,956.31,39334.26
7/29/2017,XMRUSD,42.5,44.55,42.5,44.47,671.88,29061.56
7/28/2017,XMRUSD,45.54,45.54,42.5,42.5,1473.93,64434.85
7/27/2017,XMRUSD,45.5,46.35,43.45,45.54,1876.05,84486.11
7/26/2017,XMRUSD,40.76,46.74,38.27,45.5,2300.61,100779.1
7/25/2017,XMRUSD,45.9,45.9,38,40.76,2959.81,120008.8
7/24/2017,XMRUSD,43.77,45.9,41.05,45.9,195.05,8695.63
7/23/2017,XMRUSD,45,45,40.77,43.77,1036.91,45327.82
7/22/2017,XMRUSD,41.79,45,40.44,45,337.73,14389.63
7/21/2017,XMRUSD,41.79,41.84,38.51,41.79,837.24,34824.98
